,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Exp_Date,Current Date,Time to Maturity
712,SPXW191227C03140000,2019-12-10 12:46PM EST,3140,31.03,32.0,32.3,-2.77,-8.20%,69,2629,12.27%,2019-12-27,2019-12-10,17
713,SPXW191227C03145000,2019-12-10 12:26PM EST,3145,27.85,28.8,29.1,-1.88,-6.32%,51,336,11.95%,2019-12-27,2019-12-10,17
714,SPXW191227C03150000,2019-12-10 11:12AM EST,3150,26.84,25.8,26.1,-0.17,-0.63%,287,3568,11.66%,2019-12-27,2019-12-10,17
715,SPXW191227C03155000,2019-12-10 12:57PM EST,3155,22.92,23.1,23.4,-2.06,-8.25%,66,219,11.44%,2019-12-27,2019-12-10,17
716,SPXW191227C03160000,2019-12-10 12:57PM EST,3160,20.32,20.3,20.6,-1.48,-6.79%,20,4470,11.12%,2019-12-27,2019-12-10,17
717,SPXW191227C03165000,2019-12-10 12:41PM EST,3165,18.0,18.0,18.2,-1.25,-6.49%,8234,2491,10.89%,2019-12-27,2019-12-10,17
718,SPXW191227C03170000,2019-12-10 1:23PM EST,3170,15.95,15.7,15.9,-1.35,-7.80%,118,7965,10.65%,2019-12-27,2019-12-10,17
719,SPXW191227C03175000,2019-12-10 1:01PM EST,3175,14.0,13.5,13.7,0.0,-,718,2559,10.38%,2019-12-27,2019-12-10,17
720,SPXW191227C03180000,2019-12-10 1:26PM EST,3180,11.7,11.6,11.8,-0.3,-2.50%,1807,3776,10.17%,2019-12-27,2019-12-10,17
721,SPXW191227C03185000,2019-12-10 1:12PM EST,3185,10.2,9.8,10.0,-0.2,-1.92%,522,1418,9.94%,2019-12-27,2019-12-10,17
722,SPXW191227C03190000,2019-12-10 1:12PM EST,3190,8.6,8.3,8.4,-0.2,-2.27%,8316,2080,9.71%,2019-12-27,2019-12-10,17
723,SPXW191227C03195000,2019-12-10 1:21PM EST,3195,7.0,7.0,7.2,-0.7,-9.09%,156,2303,9.62%,2019-12-27,2019-12-10,17
724,SPXW191227C03200000,2019-12-10 1:21PM EST,3200,5.8,5.8,5.9,-0.3,-4.92%,81,5193,9.39%,2019-12-27,2019-12-10,17
725,SPXW191227C03205000,2019-12-10 1:12PM EST,3205,4.9,4.7,4.9,-1.2,-19.67%,69,688,9.26%,2019-12-27,2019-12-10,17
726,SPXW191227C03210000,2019-12-10 11:10AM EST,3210,4.0,3.8,4.0,-0.5,-11.11%,80,2834,9.11%,2019-12-27,2019-12-10,17
727,SPXW191227C03215000,2019-12-10 12:30PM EST,3215,3.1,3.2,3.3,-0.5,-13.89%,129,570,9.01%,2019-12-27,2019-12-10,17
728,SPXW191227C03220000,2019-12-10 12:33PM EST,3220,2.6,2.55,2.65,-0.75,-22.39%,9,1862,8.88%,2019-12-27,2019-12-10,17
729,SPXW191227C03225000,2019-12-10 11:56AM EST,3225,2.13,2.05,2.15,-0.59,-21.69%,16,601,8.80%,2019-12-27,2019-12-10,17
730,SPXW191227C03230000,2019-12-10 12:33PM EST,3230,1.75,1.65,1.8,-0.47,-21.17%,47,438,8.80%,2019-12-27,2019-12-10,17
731,SPXW191227C03235000,2019-12-10 11:30AM EST,3235,1.51,1.35,1.5,-0.66,-30.41%,2,270,8.80%,2019-12-27,2019-12-10,17
732,SPXW191227C03240000,2019-12-10 1:03PM EST,3240,1.21,1.15,1.2,-0.34,-21.94%,24,484,8.74%,2019-12-27,2019-12-10,17
733,SPXW191227C03245000,2019-12-09 3:40PM EST,3245,1.4,0.95,1.0,0.0,-,138,368,8.76%,2019-12-27,2019-12-10,17
734,SPXW191227C03250000,2019-12-10 1:03PM EST,3250,0.85,0.8,0.85,-0.3,-26.09%,2,1389,8.81%,2019-12-27,2019-12-10,17
735,SPXW191227C03255000,2019-12-06 1:14PM EST,3255,1.47,0.65,0.75,0.0,-,68,146,8.93%,2019-12-27,2019-12-10,17
736,SPXW191227C03260000,2019-12-06 1:08PM EST,3260,0.81,0.55,0.65,0.0,-,30,166,9.01%,2019-12-27,2019-12-10,17
737,SPXW191227C03265000,2019-12-06 11:23AM EST,3265,0.61,0.5,0.55,-0.21,-25.61%,10,184,9.06%,2019-12-27,2019-12-10,17
738,SPXW191227C03270000,2019-12-10 12:27PM EST,3270,0.5,0.4,0.5,-0.2,-28.57%,28,70,9.21%,2019-12-27,2019-12-10,17
739,SPXW191227C03275000,2019-12-10 11:59AM EST,3275,0.5,0.35,0.45,-0.15,-23.08%,1,445,9.35%,2019-12-27,2019-12-10,17
740,SPXW191227C03280000,2019-12-04 4:04PM EST,3280,0.52,0.35,0.4,0.0,-,2,732,9.46%,2019-12-27,2019-12-10,17
741,SPXW191227C03285000,2019-12-06 1:37PM EST,3285,0.75,0.3,0.4,0.0,-,16,135,9.74%,2019-12-27,2019-12-10,17
742,SPXW191227C03290000,2019-12-04 10:29AM EST,3290,0.33,0.25,0.35,-0.07,-17.50%,20,139,9.83%,2019-12-27,2019-12-10,17
743,SPXW191227C03295000,2019-12-09 9:58AM EST,3295,0.45,0.2,0.35,0.0,-,10,27,10.09%,2019-12-27,2019-12-10,17
744,SPXW191227C03300000,2019-12-09 1:45PM EST,3300,0.34,0.2,0.3,0.0,-,14,124,10.14%,2019-12-27,2019-12-10,17
745,SPXW191227C03305000,2019-12-04 3:41PM EST,3305,0.3,0.2,0.3,0.0,-,20,32,10.40%,2019-12-27,2019-12-10,17
746,SPXW191227C03310000,2019-12-06 1:08PM EST,3310,0.35,0.15,0.25,0.0,-,1,19,10.41%,2019-12-27,2019-12-10,17
747,SPXW191227C03315000,2019-12-06 9:34AM EST,3315,0.25,0.15,0.25,0.0,-,2,26,10.67%,2019-12-27,2019-12-10,17
748,SPXW191227C03320000,2019-12-09 1:11PM EST,3320,0.25,0.15,0.25,0.0,-,2,9,10.93%,2019-12-27,2019-12-10,17
749,SPXW191227C03325000,2019-11-27 3:13PM EST,3325,0.2,0.1,0.2,0.0,-,30,42,10.88%,2019-12-27,2019-12-10,17
750,SPXW191227C03330000,2019-12-06 9:34AM EST,3330,0.2,0.1,0.2,0.0,-,2,14,11.12%,2019-12-27,2019-12-10,17
751,SPXW191227C03335000,2019-12-06 2:00PM EST,3335,0.3,0.1,0.2,0.0,-,5,13,11.37%,2019-12-27,2019-12-10,17
752,SPXW191227C03340000,2019-12-09 9:34AM EST,3340,0.15,0.1,0.2,0.0,-,1,44,11.60%,2019-12-27,2019-12-10,17
753,SPXW191227C03345000,2019-11-27 3:13PM EST,3345,0.45,0.1,0.15,0.0,-,-,8,11.46%,2019-12-27,2019-12-10,17
754,SPXW191227C03350000,2019-11-21 12:29PM EST,3350,0.15,0.1,0.15,0.0,-,4,101,11.70%,2019-12-27,2019-12-10,17
755,SPXW191227C03355000,2019-12-06 2:01PM EST,3355,0.2,0.05,0.15,0.0,-,44,44,11.93%,2019-12-27,2019-12-10,17
756,SPXW191227C03360000,2019-12-09 3:50PM EST,3360,0.2,0.05,0.15,0.0,-,20,77,12.16%,2019-12-27,2019-12-10,17
757,SPXW191227C03370000,2019-11-29 9:44AM EST,3370,0.3,0.05,0.15,0.0,-,11,11,12.62%,2019-12-27,2019-12-10,17
758,SPXW191227C03375000,2019-12-09 11:51AM EST,3375,0.1,0.05,0.15,0.0,-,1,12,12.85%,2019-12-27,2019-12-10,17
759,SPXW191227C03400000,2019-12-09 9:42AM EST,3400,0.07,0.05,0.15,0.0,-,3,19,13.99%,2019-12-27,2019-12-10,17
760,SPXW191227C03425000,2019-11-29 1:10PM EST,3425,0.1,0.0,0.15,0.0,-,2,113,15.11%,2019-12-27,2019-12-10,17
761,SPXW191227C03450000,2019-11-15 12:00PM EST,3450,0.05,0.05,0.1,0.0,-,5,230,15.58%,2019-12-27,2019-12-10,17
762,SPXW191227C03500000,2019-11-20 4:14PM EST,3500,0.05,0.0,0.1,0.0,-,37,62,17.68%,2019-12-27,2019-12-10,17
763,SPXW191230C01900000,2019-11-22 11:41AM EST,1900,1201.7,1234.0,1240.7,0.0,-,10,10,84.08%,2019-12-30,2019-12-10,20
764,SPXW191230C02800000,2019-12-03 10:08AM EST,2800,284.04,339.0,342.0,0.0,-,-,2,30.52%,2019-12-30,2019-12-10,20
765,SPXW191230C02825000,2019-12-03 10:08AM EST,2825,260.41,313.7,317.6,0.0,-,-,12,29.27%,2019-12-30,2019-12-10,20
766,SPXW191230C02990000,2019-12-09 12:00AM EST,2990,113.09,155.8,159.7,0.0,-,-,1,20.58%,2019-12-30,2019-12-10,20
767,SPXW191230C03020000,2019-11-22 12:45PM EST,3020,108.83,127.9,131.3,0.0,-,5,5,18.50%,2019-12-30,2019-12-10,20
768,SPXW191230C03025000,2019-12-09 10:24AM EST,3025,133.65,123.5,126.7,0.0,-,1,6,18.20%,2019-12-30,2019-12-10,20
769,SPXW191230C03030000,2019-12-03 12:50PM EST,3030,84.9,120.3,122.3,0.0,-,-,19,17.97%,2019-12-30,2019-12-10,20
770,SPXW191230C03050000,2019-11-22 11:30AM EST,3050,67.69,103.1,104.2,0.0,-,1,3,16.73%,2019-12-30,2019-12-10,20
771,SPXW191230C03055000,2019-12-05 3:23PM EST,3055,85.62,98.7,99.6,0.0,-,-,10,16.36%,2019-12-30,2019-12-10,20
772,SPXW191230C03060000,2019-12-10 10:23AM EST,3060,96.01,94.6,95.7,14.38,17.62%,2,21,16.27%,2019-12-30,2019-12-10,20
773,SPXW191230C03065000,2019-12-10 1:06PM EST,3065,90.9,90.8,91.2,-9.8,-9.73%,11,1,15.91%,2019-12-30,2019-12-10,20
774,SPXW191230C03070000,2019-12-10 1:06PM EST,3070,86.9,86.4,86.9,-3.1,-3.44%,5,72,15.62%,2019-12-30,2019-12-10,20
775,SPXW191230C03075000,2019-12-09 1:28PM EST,3075,85.8,82.3,82.8,0.0,-,24,106,15.39%,2019-12-30,2019-12-10,20
776,SPXW191230C03080000,2019-12-10 1:01PM EST,3080,79.0,78.2,78.7,-3.9,-4.70%,34,151,15.15%,2019-12-30,2019-12-10,20
777,SPXW191230C03085000,2019-12-09 1:02PM EST,3085,74.64,74.2,74.7,-3.46,-4.43%,8,115,14.92%,2019-12-30,2019-12-10,20
778,SPXW191230C03090000,2019-12-09 1:28PM EST,3090,73.5,70.2,70.7,0.0,-,2,150,14.66%,2019-12-30,2019-12-10,20
779,SPXW191230C03095000,2019-12-09 3:32PM EST,3095,68.7,66.3,66.7,0.0,-,5,116,14.39%,2019-12-30,2019-12-10,20
780,SPXW191230C03100000,2019-12-10 12:30PM EST,3100,60.7,62.3,62.7,-4.0,-6.18%,18,88,14.10%,2019-12-30,2019-12-10,20
781,SPXW191230C03105000,2019-12-10 1:22PM EST,3105,58.9,58.5,58.9,-1.3,-2.16%,9,55,13.85%,2019-12-30,2019-12-10,20
782,SPXW191230C03110000,2019-12-10 1:06PM EST,3110,54.8,54.7,55.1,-3.6,-6.16%,13,62,13.58%,2019-12-30,2019-12-10,20
783,SPXW191230C03115000,2019-12-10 12:26PM EST,3115,50.4,51.1,51.5,-2.87,-5.39%,4,185,13.35%,2019-12-30,2019-12-10,20
784,SPXW191230C03120000,2019-12-10 12:58PM EST,3120,47.6,47.4,47.8,-1.8,-3.64%,7,76,13.06%,2019-12-30,2019-12-10,20
785,SPXW191230C03125000,2019-12-10 12:26PM EST,3125,43.17,43.8,44.2,-2.73,-5.95%,33,1222,12.77%,2019-12-30,2019-12-10,20
786,SPXW191230C03130000,2019-12-10 9:41AM EST,3130,40.8,40.3,40.7,-5.6,-12.07%,31,102,12.49%,2019-12-30,2019-12-10,20
787,SPXW191230C03135000,2019-12-10 12:27PM EST,3135,35.8,37.0,37.4,-4.2,-10.50%,47,137,12.24%,2019-12-30,2019-12-10,20
788,SPXW191230C03140000,2019-12-10 1:22PM EST,3140,34.2,33.9,34.2,-0.59,-1.70%,105,140,11.99%,2019-12-30,2019-12-10,20
789,SPXW191230C03145000,2019-12-10 1:21PM EST,3145,31.2,30.7,31.1,-1.1,-3.41%,54,304,11.73%,2019-12-30,2019-12-10,20
790,SPXW191230C03150000,2019-12-10 12:10PM EST,3150,27.62,27.8,28.1,-2.88,-9.44%,100,1430,11.47%,2019-12-30,2019-12-10,20
791,SPXW191230C03155000,2019-12-10 12:24PM EST,3155,24.53,25.0,25.3,-3.07,-11.12%,61,128,11.24%,2019-12-30,2019-12-10,20
792,SPXW191230C03160000,2019-12-10 12:36PM EST,3160,21.72,22.3,22.6,-2.68,-10.98%,26,70,10.99%,2019-12-30,2019-12-10,20
793,SPXW191230C03165000,2019-12-10 10:52AM EST,3165,19.7,19.7,20.0,-0.4,-1.99%,33,73,10.72%,2019-12-30,2019-12-10,20
794,SPXW191230C03170000,2019-12-10 12:10PM EST,3170,17.24,17.4,17.6,-1.23,-6.66%,40,206,10.48%,2019-12-30,2019-12-10,20
795,SPXW191230C03175000,2019-12-10 12:25PM EST,3175,14.84,15.1,15.4,-1.43,-8.79%,202,552,10.26%,2019-12-30,2019-12-10,20
796,SPXW191230C03180000,2019-12-10 12:24PM EST,3180,13.06,13.1,13.3,-1.49,-10.24%,2,266,10.01%,2019-12-30,2019-12-10,20
797,SPXW191230C03185000,2019-12-10 12:25PM EST,3185,11.06,11.2,11.4,-1.34,-10.81%,43,280,9.78%,2019-12-30,2019-12-10,20
798,SPXW191230C03190000,2019-12-10 10:52AM EST,3190,9.55,9.5,9.8,-0.88,-8.44%,60,1926,9.61%,2019-12-30,2019-12-10,20
799,SPXW191230C03195000,2019-12-10 12:08PM EST,3195,8.1,8.1,8.3,-0.38,-4.48%,30,155,9.42%,2019-12-30,2019-12-10,20
800,SPXW191230C03200000,2019-12-10 1:00PM EST,3200,6.94,6.9,7.0,-0.27,-3.74%,27,415,9.26%,2019-12-30,2019-12-10,20
801,SPXW191230C03205000,2019-12-10 10:49AM EST,3205,5.66,5.7,5.8,-0.44,-7.21%,5,64,9.07%,2019-12-30,2019-12-10,20
802,SPXW191230C03210000,2019-12-10 1:27PM EST,3210,4.7,4.7,4.9,-1.07,-18.54%,48,361,8.98%,2019-12-30,2019-12-10,20
803,SPXW191230C03215000,2019-12-10 10:49AM EST,3215,4.03,3.8,4.0,-1.1,-21.44%,14,121,8.82%,2019-12-30,2019-12-10,20
804,SPXW191230C03220000,2019-12-10 9:31AM EST,3220,3.27,3.1,3.3,-0.83,-20.24%,1,158,8.72%,2019-12-30,2019-12-10,20
805,SPXW191230C03225000,2019-12-10 10:49AM EST,3225,2.82,2.55,2.7,-0.5,-15.06%,37,351,8.62%,2019-12-30,2019-12-10,20
806,SPXW191230C03230000,2019-12-10 12:42PM EST,3230,2.09,2.05,2.2,-0.45,-17.72%,63,205,8.54%,2019-12-30,2019-12-10,20
807,SPXW191230C03235000,2019-12-10 10:49AM EST,3235,1.9,1.7,1.8,-0.5,-20.83%,46,159,8.48%,2019-12-30,2019-12-10,20
808,SPXW191230C03240000,2019-12-10 1:21PM EST,3240,1.45,1.4,1.5,-0.37,-20.33%,28,73,8.47%,2019-12-30,2019-12-10,20
809,SPXW191230C03245000,2019-12-09 2:46PM EST,3245,1.67,1.15,1.25,0.0,-,5,15,8.46%,2019-12-30,2019-12-10,20
810,SPXW191230C03250000,2019-12-09 11:11AM EST,3250,1.6,0.95,1.05,0.0,-,14,156,8.48%,2019-12-30,2019-12-10,20
811,SPXW191230C03260000,2019-12-10 9:37AM EST,3260,0.78,0.65,0.75,-0.77,-49.68%,2,62,8.55%,2019-12-30,2019-12-10,20
812,SPXW191230C03270000,2019-12-09 10:54AM EST,3270,0.91,0.5,0.6,0.0,-,4,5,8.78%,2019-12-30,2019-12-10,20
813,SPXW191230C03275000,2019-12-06 3:55PM EST,3275,0.92,0.4,0.5,0.0,-,12,123,8.80%,2019-12-30,2019-12-10,20
814,SPXW191230C03280000,2019-12-06 10:54AM EST,3280,0.65,0.35,0.45,0.0,-,10,102,8.91%,2019-12-30,2019-12-10,20
815,SPXW191230C03290000,2019-11-27 4:09PM EST,3290,0.5,0.25,0.4,0.0,-,10,11,9.27%,2019-12-30,2019-12-10,20
816,SPXW191230C03300000,2019-12-06 12:23PM EST,3300,0.47,0.2,0.35,0.0,-,2,630,9.59%,2019-12-30,2019-12-10,20
817,SPXW191230C03310000,2019-12-06 12:05PM EST,3310,0.4,0.15,0.3,0.0,-,10,10,9.88%,2019-12-30,2019-12-10,20
818,SPXW191230C03325000,2019-12-02 10:17AM EST,3325,0.2,0.1,0.25,0.0,-,4,12,10.34%,2019-12-30,2019-12-10,20
819,SPXW191230C03350000,2019-12-06 12:23PM EST,3350,0.2,0.05,0.2,0.0,-,1,5,11.19%,2019-12-30,2019-12-10,20
820,SPXW191230C03375000,2019-12-04 10:19AM EST,3375,0.1,0.05,0.15,0.0,-,-,18,11.90%,2019-12-30,2019-12-10,20
821,SPXW191230C03400000,2019-12-03 10:01AM EST,3400,0.2,0.0,0.15,0.0,-,-,13,12.96%,2019-12-30,2019-12-10,20
822,SPXW191230C03425000,2019-11-26 4:11PM EST,3425,0.1,0.0,0.15,0.0,-,-,5,13.99%,2019-12-30,2019-12-10,20
823,SPXW191230C03450000,2019-11-27 2:59PM EST,3450,0.1,0.0,0.1,0.0,-,-,6,14.41%,2019-12-30,2019-12-10,20
824,SPXW191231C01000000,2019-11-15 1:52PM EST,1000,2107.92,2132.4,2138.9,0.0,-,6,94,197.73%,2019-12-31,2019-12-10,21
825,SPXW191231C01400000,2019-11-21 3:19PM EST,1400,1702.05,1732.9,1739.5,0.0,-,-,100,146.46%,2019-12-31,2019-12-10,21
826,SPXW191231C01475000,2019-06-07 10:06AM EST,1475,1331.54,1495.6,1513.2,0.0,-,38,19,0.00%,2019-12-31,2019-12-10,21
827,SPXW191231C01500000,2019-11-21 3:14PM EST,1500,1602.95,1633.1,1639.6,0.0,-,150,167,91.02%,2019-12-31,2019-12-10,21
828,SPXW191231C01525000,2019-11-21 3:12PM EST,1525,1577.62,1608.1,1614.6,0.0,-,100,76,89.06%,2019-12-31,2019-12-10,21
829,SPXW191231C01550000,2019-11-22 3:44PM EST,1550,1555.07,1583.1,1589.7,0.0,-,4,61,91.21%,2019-12-31,2019-12-10,21
830,SPXW191231C01575000,2019-11-21 3:38PM EST,1575,1525.65,1558.2,1564.7,0.0,-,174,193,91.99%,2019-12-31,2019-12-10,21
831,SPXW191231C01600000,2019-11-21 3:39PM EST,1600,1500.4,1533.2,1539.7,0.0,-,28,36,90.04%,2019-12-31,2019-12-10,21
832,SPXW191231C01625000,2019-11-21 3:32PM EST,1625,1477.82,1508.2,1514.8,0.0,-,92,70,90.14%,2019-12-31,2019-12-10,21
833,SPXW191231C01650000,2019-06-07 10:21AM EST,1650,1198.52,1325.4,1332.7,0.0,-,1,19,0.00%,2019-12-31,2019-12-10,21
834,SPXW191231C01675000,2019-11-21 1:42PM EST,1675,1426.04,1458.3,1464.8,0.0,-,2,15,87.89%,2019-12-31,2019-12-10,21
835,SPXW191231C01700000,2019-11-21 3:35PM EST,1700,1401.9,1433.3,1439.9,0.0,-,2,23,87.35%,2019-12-31,2019-12-10,21
836,SPXW191231C01750000,2019-11-21 3:47PM EST,1750,1349.94,1383.4,1390.0,0.0,-,9,10,85.72%,2019-12-31,2019-12-10,21
837,SPXW191231C01775000,2019-11-21 3:47PM EST,1775,1324.94,1358.5,1365.0,0.0,-,9,9,84.72%,2019-12-31,2019-12-10,21
838,SPXW191231C01800000,2019-10-29 1:44PM EST,1800,1235.08,1338.4,1345.3,0.0,-,5,86,113.09%,2019-12-31,2019-12-10,21
839,SPXW191231C01825000,2019-10-02 10:51AM EST,1825,1058.53,1232.3,1236.9,0.0,-,-,3,0.00%,2019-12-31,2019-12-10,21
840,SPXW191231C01875000,2019-09-10 8:40AM EST,1875,1083.55,1082.4,1096.6,0.0,-,-,0,0.00%,2019-12-31,2019-12-10,21
841,SPXW191231C01900000,2019-07-22 8:44AM EST,1900,1080.0,998.7,1007.2,0.0,-,1,2,0.00%,2019-12-31,2019-12-10,21
842,SPXW191231C01925000,2019-06-04 12:45PM EST,1925,868.54,1057.4,1077.5,0.0,-,15,25,0.00%,2019-12-31,2019-12-10,21
843,SPXW191231C01975000,2019-06-09 11:09PM EST,1975,512.4,984.5,988.0,0.0,-,0,10,0.00%,2019-12-31,2019-12-10,21
844,SPXW191231C02000000,2019-11-29 11:04AM EST,2000,1146.25,1133.8,1140.4,0.0,-,326,369,72.41%,2019-12-31,2019-12-10,21
845,SPXW191231C02025000,2019-07-15 11:32AM EST,2025,986.12,843.0,847.0,0.0,-,1,12,0.00%,2019-12-31,2019-12-10,21
846,SPXW191231C02050000,2019-06-09 11:09PM EST,2050,613.5,911.6,915.0,0.0,-,2,2,0.00%,2019-12-31,2019-12-10,21
847,SPXW191231C02075000,2019-06-09 11:09PM EST,2075,431.9,887.3,890.8,0.0,-,0,10,0.00%,2019-12-31,2019-12-10,21
848,SPXW191231C02100000,2019-10-14 12:50PM EST,2100,865.71,1013.6,1019.0,0.0,-,5,5,0.00%,2019-12-31,2019-12-10,21
849,SPXW191231C02125000,2019-08-26 8:39AM EST,2125,748.4,828.0,846.2,0.0,-,1,10,0.00%,2019-12-31,2019-12-10,21
850,SPXW191231C02150000,2019-05-20 8:35AM EST,2150,689.98,774.6,777.5,0.0,-,-,30,0.00%,2019-12-31,2019-12-10,21
851,SPXW191231C02175000,2019-11-14 4:03PM EST,2175,920.97,959.7,964.3,0.0,-,2,32,59.11%,2019-12-31,2019-12-10,21
852,SPXW191231C02250000,2019-06-09 11:09PM EST,2250,318.1,719.1,722.4,0.0,-,0,10,0.00%,2019-12-31,2019-12-10,21
853,SPXW191231C02275000,2019-05-30 8:42AM EST,2275,545.6,675.1,678.1,0.0,-,20,18,0.00%,2019-12-31,2019-12-10,21
854,SPXW191231C02300000,2019-11-05 10:05AM EST,2300,778.75,843.4,848.3,0.0,-,1,6,75.30%,2019-12-31,2019-12-10,21
855,SPXW191231C02350000,2019-06-09 11:09PM EST,2350,345.4,624.5,627.7,0.0,-,2,2,0.00%,2019-12-31,2019-12-10,21
856,SPXW191231C02375000,2019-06-07 10:06AM EST,2375,499.11,623.1,627.1,0.0,-,4,10,0.00%,2019-12-31,2019-12-10,21
857,SPXW191231C02400000,2019-06-07 10:06AM EST,2400,514.2,599.6,603.6,0.0,-,1,25,0.00%,2019-12-31,2019-12-10,21
858,SPXW191231C02425000,2019-06-09 11:09PM EST,2425,222.3,554.5,557.7,0.0,-,30,30,0.00%,2019-12-31,2019-12-10,21
859,SPXW191231C02450000,2019-06-24 1:56PM EST,2450,523.0,580.4,583.5,0.0,-,2,31,0.00%,2019-12-31,2019-12-10,21
860,SPXW191231C02475000,2019-06-09 11:09PM EST,2475,194.9,508.6,511.7,0.0,-,30,45,0.00%,2019-12-31,2019-12-10,21
861,SPXW191231C02500000,2019-11-29 12:01PM EST,2500,646.14,635.5,640.3,0.0,-,2,7237,49.30%,2019-12-31,2019-12-10,21
862,SPXW191231C02525000,2019-08-14 2:01PM EST,2525,368.57,494.3,497.6,0.0,-,2,122,0.00%,2019-12-31,2019-12-10,21
863,SPXW191231C02550000,2019-07-15 10:31AM EST,2550,487.02,360.1,363.3,0.0,-,10,10,0.00%,2019-12-31,2019-12-10,21
864,SPXW191231C02575000,2019-08-05 9:29AM EST,2575,344.75,427.8,430.8,0.0,-,21,31,0.00%,2019-12-31,2019-12-10,21
865,SPXW191231C02600000,2019-11-29 10:52AM EST,2600,549.5,536.6,541.0,0.0,-,4,436,43.25%,2019-12-31,2019-12-10,21
866,SPXW191231C02610000,2019-08-11 11:01PM EST,2610,288.0,416.9,421.4,0.0,-,-,24,0.00%,2019-12-31,2019-12-10,21
867,SPXW191231C02620000,2019-10-06 11:05PM EST,2620,295.3,468.7,477.1,0.0,-,-,10,0.00%,2019-12-31,2019-12-10,21
868,SPXW191231C02625000,2019-07-29 2:10PM EST,2625,422.72,339.9,342.6,0.0,-,56,122,0.00%,2019-12-31,2019-12-10,21
869,SPXW191231C02640000,2019-08-05 2:54PM EST,2640,273.0,370.0,372.4,0.0,-,-,21,0.00%,2019-12-31,2019-12-10,21
870,SPXW191231C02650000,2019-11-29 12:02PM EST,2650,497.25,486.5,491.2,0.0,-,2,60,39.88%,2019-12-31,2019-12-10,21
871,SPXW191231C02675000,2019-10-15 9:10AM EST,2675,323.59,442.4,448.0,0.0,-,1,67,0.00%,2019-12-31,2019-12-10,21
872,SPXW191231C02680000,2019-11-29 12:04PM EST,2680,467.77,456.6,461.4,0.0,-,1,3,37.97%,2019-12-31,2019-12-10,21
873,SPXW191231C02685000,2019-08-05 9:17AM EST,2685,259.0,330.7,332.8,0.0,-,-,1,0.00%,2019-12-31,2019-12-10,21
874,SPXW191231C02690000,2019-08-11 11:01PM EST,2690,238.9,349.0,352.0,0.0,-,-,4,0.00%,2019-12-31,2019-12-10,21
875,SPXW191231C02700000,2019-11-29 9:40AM EST,2700,451.0,436.8,441.6,0.0,-,2,5629,36.78%,2019-12-31,2019-12-10,21
876,SPXW191231C02705000,2019-10-03 11:38AM EST,2705,240.4,363.2,366.4,0.0,-,-,3,0.00%,2019-12-31,2019-12-10,21
877,SPXW191231C02710000,2019-12-02 10:41AM EST,2710,409.94,427.7,431.7,0.0,-,1,2,36.17%,2019-12-31,2019-12-10,21
878,SPXW191231C02715000,2019-11-06 12:14PM EST,2715,360.38,429.9,434.6,0.0,-,2,4,44.01%,2019-12-31,2019-12-10,21
879,SPXW191231C02720000,2019-10-21 2:53PM EST,2720,300.02,389.8,397.5,0.0,-,1,4,0.00%,2019-12-31,2019-12-10,21
880,SPXW191231C02725000,2019-11-22 3:38PM EST,2725,386.0,411.9,416.7,0.0,-,6,34,35.06%,2019-12-31,2019-12-10,21
881,SPXW191231C02730000,2019-10-21 2:53PM EST,2730,290.97,382.1,387.7,0.0,-,1,4,0.00%,2019-12-31,2019-12-10,21
882,SPXW191231C02735000,2019-10-08 9:01AM EST,2735,217.9,0.0,0.0,0.0,-,2,0,0.00%,2019-12-31,2019-12-10,21
883,SPXW191231C02740000,2019-10-10 8:34AM EST,2740,224.9,355.1,357.8,0.0,-,1,0,0.00%,2019-12-31,2019-12-10,21
884,SPXW191231C02745000,2019-12-06 1:22PM EST,2745,407.27,393.4,396.8,0.0,-,1,4,33.71%,2019-12-31,2019-12-10,21
885,SPXW191231C02750000,2019-12-03 10:08AM EST,2750,330.94,388.5,391.8,0.0,-,8,351,33.34%,2019-12-31,2019-12-10,21
886,SPXW191231C02755000,2019-10-10 8:52AM EST,2755,220.8,340.7,343.4,0.0,-,-,0,0.00%,2019-12-31,2019-12-10,21
887,SPXW191231C02760000,2019-10-10 8:37AM EST,2760,209.6,335.9,338.6,0.0,-,2,0,0.00%,2019-12-31,2019-12-10,21
888,SPXW191231C02765000,2019-10-10 3:00PM EST,2765,217.9,331.1,333.8,0.0,-,3,29,0.00%,2019-12-31,2019-12-10,21
889,SPXW191231C02770000,2019-10-10 3:00PM EST,2770,213.9,326.2,328.9,0.0,-,1,102,0.00%,2019-12-31,2019-12-10,21
890,SPXW191231C02775000,2019-12-02 1:45PM EST,2775,308.0,364.2,366.9,0.0,-,3,234,31.60%,2019-12-31,2019-12-10,21
891,SPXW191231C02780000,2019-10-10 10:03AM EST,2780,209.2,316.8,319.4,0.0,-,4,19,0.00%,2019-12-31,2019-12-10,21
892,SPXW191231C02785000,2019-10-08 8:40AM EST,2785,181.9,312.6,315.2,0.0,-,2,5,0.00%,2019-12-31,2019-12-10,21
893,SPXW191231C02790000,2019-10-08 8:56AM EST,2790,176.5,307.9,310.4,0.0,-,1,8,0.00%,2019-12-31,2019-12-10,21
